id,app_name,package_name,date_of_analysis,developer,category,number_of_downloads,data_safety_link,privacy_policy_link
370,Gif Me! Camera - GIF maker,com.xnview.XnGif,15-09-2023,XnView,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.xnview.XnGif,http://www.xnview.com/PrivacyPolicy.html
371,Waterfall Photo Editor,com.Creativestarapps.waterfall.photoeditor,15-09-2023,CreativeStarApps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.Creativestarapps.waterfall.photoeditor,https://sites.google.com/view/creativestarapps/home
372,comics and cartoon maker,gr.gamebrain.comica,15-09-2023,Game Brain,Photography,10M+,https://play.google.com/store/apps/datasafety?id=gr.gamebrain.comica,http://www.isystemgroup.org/gamebrain_policy.html
373,Fashion Lehenga Choli Dresses,com.myphotoapps.lehengacholifashiondressesforwomen,15-09-2023,My Photo Apps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.myphotoapps.lehengacholifashiondressesforwomen,https://myphotoapps461.blogspot.com/p/privacy-policy.html
374,"Hide Photos, Video and App Loc",com.hideitpro,15-09-2023,ANUJ TENANI,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.hideitpro,http://hideitpro.com/privacy_policy.html
375,Independence Day Photo Frame,com.appsdunia.independanceday,15-09-2023,Mobile Apps Dunia,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.appsdunia.independanceday,https://ssijmar.in/privacy-policy-new.html
376,Time Cut : Smooth Slow Motion,com.accarunit.slowmotion,15-09-2023,changpeng,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.accarunit.slowmotion,https://www.tribieforum.com/privacy.html
377,Photos framed,gkv.photoframed.photoeditor,15-09-2023,30GKv,Photography,100K+,https://play.google.com/store/apps/datasafety?id=gkv.photoframed.photoeditor,https://sites.google.com/view/30gkv/home
378,Black Cat Wallpapers,com.blackcatwallpapers.app,15-09-2023,ZaidDev,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.blackcatwallpapers.app,https://137141.hostmypolicy.com/
379,Photo Lab Picture Editor & Art,vsin.t16_funny_photo,15-09-2023,Linerock Investments LTD,Photography,100M+,https://play.google.com/store/apps/datasafety?id=vsin.t16_funny_photo,http://pho.to/policy.php
380,Collage Maker - Photo Grid,com.avnsoft.photoeditor.photocollage,15-09-2023,AMOBEAR TECHNOLOGY GROUP,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.avnsoft.photoeditor.photocollage,https://sites.google.com/view/photomaker2021/home
381,Photo editor: Travel anywhere,ring.photoeditor.travelanywhere,15-09-2023,Ringtones Pro,Photography,100K+,https://play.google.com/store/apps/datasafety?id=ring.photoeditor.travelanywhere,https://sites.google.com/view/ring-tone-pro/home
382,Adobe Photoshop Fix,com.adobe.adobephotoshopfix,15-09-2023,Adobe,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.adobe.adobephotoshopfix,http://www.adobe.com/privacy/policy.html
383,Layout collage: Photo editor,topvn.layoutphoto.layoutcollage,15-09-2023,GKV Studio,Photography,100K+,https://play.google.com/store/apps/datasafety?id=topvn.layoutphoto.layoutcollage,https://store-topvn.web.app/
384,Photo editing: Travel anywhere,g3s.photoeditting.travelanywhere,15-09-2023,G3 Studio,Photography,100K+,https://play.google.com/store/apps/datasafety?id=g3s.photoeditting.travelanywhere,https://sites.google.com/view/g3-studio/home
385,Nature Dual Photo Frames,com.appbites.naturedualphotoframes,15-09-2023,App Bites,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.appbites.naturedualphotoframes,https://kirakapps.com/privacy_policy.html
386,Wedding Camera Montage Maker,com.pavahainc.weddingcamera,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.weddingcamera,http://letapps.com/privacy.html
387,Photo Gallery & Album,media.album.photo.gallery,15-09-2023,Easyelife,Photography,10M+,https://play.google.com/store/apps/datasafety?id=media.album.photo.gallery,https://apppolicy.oss-us-west-1.aliyuncs.com/gallery/AppPrivacy.html
388,Men Suit Camera: Montage Maker,com.pavahainc.mensuitcamera,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.mensuitcamera,http://letapps.com/privacy.html
389,Women Hairstyles Camera,com.pavahainc.womenhairstylescamera,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.womenhairstylescamera,http://letapps.com/privacy.html
390,Jewelry Camera Photo Editor,com.pavahainc.jewelrycamera,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.jewelrycamera,http://letapps.com/privacy.html
391,Police Photo Editor Suit Dress,com.pavahainc.policephotoeditor,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.policephotoeditor,http://letapps.com/privacy.html
392,Princess Camera,com.pavahainc.princesscameranew,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.princesscameranew,http://letapps.com/privacy.html
393,Spring Photo Effects Editor,com.pavahainc.springphotoeffectseditor,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.springphotoeffectseditor,http://letapps.com/privacy.html
394,Timestamp Camera,com.jeyluta.timestampcamerafree,15-09-2023,Bian Di,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.jeyluta.timestampcamerafree,http://www.timestampcamera.com/PrivacyPolicy.html
395,HD Camera for Android,photo.android.hd.camera,15-09-2023,Mobile_V5,Photography,50M+,https://play.google.com/store/apps/datasafety?id=photo.android.hd.camera,https://mobv5privacy.oss-us-west-1.aliyuncs.com/camera/AppPrivacy.html
396,Picture Shape Photo Editor,com.pavahainc.pictureshape,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.pictureshape,http://letapps.com/privacy.html
397,Lighting Text on Photo,com.pavahainc.lightingtextnameartmaker,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.lightingtextnameartmaker,http://letapps.com/privacy.html
398,"New year PhotoFrames, Cards",com.gm.newyearphotoframes.happynewyear.wishes.newyear.greetingcards,15-09-2023,ShamiTech Apps,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.gm.newyearphotoframes.happynewyear.wishes.newyear.greetingcards,http://shaasaapps.blogspot.com/2018/07/privacypolicy.html
399,Picture Art Painting Effects,com.pavahainc.pictureartpaintingeffects,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.pictureartpaintingeffects,http://letapps.com/privacy.html
400,3D Overlay Photo Blender App,com.pavahainc.threedoverlayphotoblenderapp,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.threedoverlayphotoblenderapp,http://letapps.com/privacy.html
401,MakeupPlus - Virtual Makeup,com.meitu.makeup,15-09-2023,MeituEve International Limited,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.meitu.makeup,https://api.meitu.com/privacy-policy/index.html?lang=en
402,Horror Frames Photo Editor,com.pavahainc.horrorframesphotoeditor,15-09-2023,Pavaha Lab,Photography,100K+,https://play.google.com/store/apps/datasafety?id=com.pavahainc.horrorframesphotoeditor,http://letapps.com/privacy.html
403,ALPHABET CALLING VIDEO LETTRE,com.videocall.alphabetlore_lettres,15-09-2023,lonaledelonns,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.videocall.alphabetlore_lettres,https://sites.google.com/view/exevideocall/home
404,Design Space for Cricut,com.codegradients.design.space.studio,15-09-2023,AppeZay,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.codegradients.design.space.studio,https://appezay-mobile-apps.webflow.io/privacy-policy
405,Voila AI Artist Cartoon Photo,com.wemagineai.voila,15-09-2023,Wemagine.AI,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.wemagineai.voila,https://www.wemagine.ai/privacypolicy
406,Foto Frame - Smart Photo Frame,com.moon.fotofram,15-09-2023,Moonwalker,Photography,500+,https://play.google.com/store/apps/datasafety?id=com.moon.fotofram,https://somejourney.info/privacy-policy/
407,Photo Blender : Pic Collage,com.xilli.photo.blending.photo.editing.app,15-09-2023,XEN Studios,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.xilli.photo.blending.photo.editing.app,http://xen-studios.com/privacy-policy.html
408,Foodie - Filter & Film Camera,com.linecorp.foodcam.android,15-09-2023,SNOW Corporation,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.linecorp.foodcam.android,https://terms.snow.me/FOODIE/privacy
409,InstaSquare: Photo Editor Grid,com.baiwang.instasquare,15-09-2023,Photo Editor Perfect Corp.,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.baiwang.instasquare,http://squarelite.photoeditorperfect.top/PrivacyPolicy/
a,b,c,,,,,,
411,LGBT Background,com.logramas.lgbtbackground,15-09-2023,Logra+,Photography,5K+,https://play.google.com/store/apps/datasafety?id=com.logramas.lgbtbackground,https://logramas.com/apps/privacy_policy_en.html
412,Gender Swap Face Swap &Changer,com.genderswap.face_changer,15-09-2023,solvedapps,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.genderswap.face_changer,https://solvedapps-privacypolicy.blogspot.com/2022/10/solved-apps-privacy-policy-your-privacy.html
413,AI Art Image Generator – GoArt,com.everimaging.goart,15-09-2023,AI Art Photo Editor | Everimaging Ltd.,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.everimaging.goart,https://nuls-mobile.fotor.com/mobile/goArt/privacy_en
a,b,c,,,,,,
a,b,c,,,,,,
416,Zoetropic - Photo in motion,br.com.zoetropic.free,15-09-2023,Zoemach Tecnologia,Photography,10M+,https://play.google.com/store/apps/datasafety?id=br.com.zoetropic.free,https://www.zoetropic.com.br/terms/
417,AirBrush - AI Photo Enhancer,air.brush.photoeditor.collagemaker.beautycam.sweet.selfiecamera.face.makeover,15-09-2023,Magic Cut Zone,Photography,100K+,https://play.google.com/store/apps/datasafety?id=air.brush.photoeditor.collagemaker.beautycam.sweet.selfiecamera.face.makeover,https://magiccutzone.wixsite.com/privacypolicy
418,Cartoon Photo Editor,com.gamebrain.cartoon,15-09-2023,Game Brain,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.gamebrain.cartoon,http://www.isystemgroup.org/gamebrain_policy.html
419,"Vintage Camera-Retro, Editor",com.camerafilter.ulook,15-09-2023,Analog Film Photo & Photo Editor & Camera,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.camerafilter.ulook,https://sites.google.com/site/privacypolicyjjtestnewapp/
420,Thermal Imaging Camera Sim 9,com.navicamtools.thermalcamera,15-09-2023,NaviCamTools,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.navicamtools.thermalcamera,https://sites.google.com/view/navicamtoolspolicy/home
421,Negative Image Scanner,com.movemore.negativeimage.lc,15-09-2023,Move More Solutions,Photography,5K+,https://play.google.com/store/apps/datasafety?id=com.movemore.negativeimage.lc,http://ec2-18-116-59-188.us-east-2.compute.amazonaws.com/MoveMoreSolution/PrivacyPolicy.html
422,Women Winter Outfit Suits,com.fashioncrazeapps.WomenWinterOutfitSuits,15-09-2023,fashion craze apps,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.fashioncrazeapps.WomenWinterOutfitSuits,https://fashioncrazeapps.blogspot.com/p/privacy-policy.html
423,PLP for pixellab - Presets,com.samirfutureit.plpforpixellab,15-09-2023,Samir Future it,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.samirfutureit.plpforpixellab,https://sites.google.com/view/plpforpixellab-presets/
424,Photo Slideshow with Music,com.opalsapps.photoslideshowwithmusic,15-09-2023,Opals Apps,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.opalsapps.photoslideshowwithmusic,https://docs.google.com/document/d/1LrShMQ5vDoWgzygdaxr2k0q3XMoVRuK6Czmd0iHu1yc/pub
425,Fotoshoto AI,com.app.selfy,15-09-2023,Vitara Apps,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.app.selfy,https://sites.google.com/view/selfy-privacy-policy/home
426,INSTAX SQUARE Link,com.fujifilm.instaxSquareLink,15-09-2023,FUJIFILM Corporation,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.fujifilm.instaxSquareLink,http://www.fujifilm.com/privacy_policy/
a,b,c,,,,,,
428,kylie cosmetics,com.kyliecosmetics.kylie_jenner_cosmetics.amindk,15-09-2023,amindk,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.kyliecosmetics.kylie_jenner_cosmetics.amindk,https://172904.hostmypolicy.com/
429,BeautyAI - Perfect Selfies Cam,com.camera.galaxyx,15-09-2023,Kyeong Ah,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.camera.galaxyx,https://bearbellablog.wordpress.com/2017/06/22/privacy-policy/
430,Good Morning & Night Prayers,com.rr.goodmorningandnightprayers,15-09-2023,RR Mobile Apps,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.rr.goodmorningandnightprayers,https://rrmobileapps.blogspot.com/p/privacy-policy-this-is-privacy-policy.html
431,LogoLicious Add Your Logo App,com.olav.logolicious,15-09-2023,The Laughing Dutchmen,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.olav.logolicious,http://www.addyourlogoapp.com/privacy-policy
432,Birthday Photo Frame With Song,com.intech.birthdayvideomakerwithmusic.photoframe.birthdayvideo.videomaker.slideshow.birthdayframe,15-09-2023,In TechLab,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.intech.birthdayvideomakerwithmusic.photoframe.birthdayvideo.videomaker.slideshow.birthdayframe,https://sites.google.com/view/intech-lab/home
433,Logo Generator & Logo Maker,creator.logo.maker.scopic,15-09-2023,LIGHT CREATIVE LAB,Photography,1M+,https://play.google.com/store/apps/datasafety?id=creator.logo.maker.scopic,http://lightcreativelab.com/policy.html
434,Beauty Camera Face Editor App,com.selfie.beautycamera.makeup.pro,15-09-2023,Pic Artist Pro,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.selfie.beautycamera.makeup.pro,http://beautycamera.picartistpro.top/PrivacyPolicy/
435,Mega Photo,com.falstad.megaphotofree,15-09-2023,Paul Falstad,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.falstad.megaphotofree,https://www.iubenda.com/privacy-policy/8016345
436,Remove Unwanted Object,com.rugalluk.remove.unwanted.objects,15-09-2023,Rugalluk,Photography,500+,https://play.google.com/store/apps/datasafety?id=com.rugalluk.remove.unwanted.objects,https://pages.flycricket.io/remove-objects/privacy.html
437,Face Swap - Photo Face Swap,com.vysionapps.faceswap,15-09-2023,VysionApps,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.vysionapps.faceswap,https://www.iubenda.com/privacy-policy/7831612
438,Photo Eraser Unwanted Remover,com.ppn.unwantedremover.vs,15-09-2023,PPN Developers,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.ppn.unwantedremover.vs,http://adtubeservices.co.in/PPNDevelopers/privacy_policy.html
439,Logo Maker Plus - Logo Creator,com.logopit.logoplus,15-09-2023,Logopit - Logo Maker & Graphic Design Creator,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.logopit.logoplus,http://logopit.net/logopit-plus-privacy-policy.php
440,LINE Camera - Photo editor,jp.naver.linecamera.android,15-09-2023,LINE Corporation,Photography,100M+,https://play.google.com/store/apps/datasafety?id=jp.naver.linecamera.android,https://terms.snow.me/linecamera/privacy
441,Baby Photo Editor baby-Pics,photobaby.babypics.baby.photo.frames.photoeditor,15-09-2023,The Great God,Photography,100K+,https://play.google.com/store/apps/datasafety?id=photobaby.babypics.baby.photo.frames.photoeditor,https://thegreatgodapps.blogspot.com/2022/10/the-great-god-apps.html?m=1
442,WhiteGram - Frames for Photos,com.kyubid.apps.whitegram.whitegram,15-09-2023,KyuBid,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.kyubid.apps.whitegram.whitegram,http://kyubid.com/privacy.html
443,Pixiz - Photo montage & Collag,com.pixiz.app,15-09-2023,Pixiz,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.pixiz.app,http://www.pixiz.com/app-privacy
444,Photo Sherlock Search by photo,hippeis.com.photochecker,15-09-2023,appsmotor AI,Photography,5M+,https://play.google.com/store/apps/datasafety?id=hippeis.com.photochecker,https://s3.eu-central-1.amazonaws.com/photo-sherlock/privacy_policy.html
445,Camera iphone 14 Pro - iOS 15,com.konashone.selfie_camera_beauty_edit_plus,15-09-2023,KonashOne@gmail.com,Photography,500+,https://play.google.com/store/apps/datasafety?id=com.konashone.selfie_camera_beauty_edit_plus,https://konashone.blogspot.com/2022/10/privacy-policy.html
446,photoDrive for Google Drive,com.smilieideas.photodrive,15-09-2023,Smilie Ideas,Photography,100+,https://play.google.com/store/apps/datasafety?id=com.smilieideas.photodrive,http://photogallerytv.com/Drive/dprivacy.html
447,Santa Claus Suit Photo Editor,com.amosstudio.christmas.santa.suit.photoeditor,15-09-2023,AmosStudio,Photography,100+,https://play.google.com/store/apps/datasafety?id=com.amosstudio.christmas.santa.suit.photoeditor,https://sites.google.com/view/amosstudiopriv
448,Book Photo Frames,com.appboxitsol.bookphotoframes,15-09-2023,App Box pvt ltd,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.appboxitsol.bookphotoframes,https://appbites.in/privacy_policy.html
449,DP Photo Effects Photo Editor,com.photo.editing.pic.collage.maker,15-09-2023,Xilli Apps,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.photo.editing.pic.collage.maker,http://www.xilliapps.com/privacy-policy.html
450,Pixelup - AI Photo Enhancer,com.codeway.pixelup,15-09-2023,Codeway Dijital,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.codeway.pixelup,https://storage.googleapis.com/codeway.co/pixelup.co/privacy.html
451,سكناتك‎,com.sknatkforever.mxasd,15-09-2023,mxasd,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.sknatkforever.mxasd,https://175780.hostmypolicy.com/
452,Gold teeth Photo Editor,com.amosstudio.gold.teeth.photoeditor,15-09-2023,AmosStudio,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.amosstudio.gold.teeth.photoeditor,https://sites.google.com/view/amosstudiopriv
453,Flip Image - Mirror Image,com.rectfy.flip,15-09-2023,Rectfy,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.rectfy.flip,https://rectfy.com/privacy-policy.html
454,Piercing & Tattoo Photo Editor,com.bidastudio.piercing.tattoo.photoeditor,15-09-2023,BidaStudio,Photography,100+,https://play.google.com/store/apps/datasafety?id=com.bidastudio.piercing.tattoo.photoeditor,https://sites.google.com/view/bidastudiopriv
455,Panasonic Image App,com.panasonic.avc.cng.imageapp,15-09-2023,Panasonic Holdings Corporation,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.panasonic.avc.cng.imageapp,https://av.jpn.support.panasonic.com/support/app/privacy/im/imageapp/PrivacyPolicy_en.html
456,Blur Image,com.inglesdivino.blurimage,15-09-2023,Inglesdivino,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.inglesdivino.blurimage,https://www.inglesdivino.com/policies/blur_image.php
457,Auto blur: blur background,com.judi.autoblur,15-09-2023,Judi Studio,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.judi.autoblur,https://sites.google.com/view/color-dial-private-policy/home
458,Tattoo my Photo - Tattoo Maker,com.tattoomyphoto.tattoome.faketattoo,15-09-2023,Bawa,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.tattoomyphoto.tattoome.faketattoo,https://ikhani.blogspot.com/p/tattoo-maker-privacy-policy.html
a,b,c,,,,,,
460,Creative Typography Design,com.a_superlab.typingdesigner,15-09-2023,A-SuperLab,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.a_superlab.typingdesigner,http://www.a-superlab.com/AndroidApps/privacypolicy.html
461,Darkify Wallpaper HD - 4K 2023,com.rasmodev.darkifyapp,15-09-2023,Rasmodev,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.rasmodev.darkifyapp,https://sites.google.com/view/rasmodev-privacy-policy/home
462,Beach Photo Frames,com.appbench.beachphotoframes,15-09-2023,App Bench,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.appbench.beachphotoframes,https://www.appbench.in/privacy_policy.html
463,April - Camera360 cute Layout ,us.pinguo.april_collage,15-09-2023,PINGUO TECHNOLOGY HK CO LIMITED,Photography,1M+,https://play.google.com/store/apps/datasafety?id=us.pinguo.april_collage,http://www.camera360.com/privacy_april_en.html
464,Halloween Makeup Photo Editor,com.amosstudio.halloween.makeup.photoeditor,15-09-2023,AmosStudio,Photography,100+,https://play.google.com/store/apps/datasafety?id=com.amosstudio.halloween.makeup.photoeditor,https://sites.google.com/view/amosstudiopriv
465,Royal Crown Photo Editor,com.bidastudio.royal.crown.photoeditor,15-09-2023,BidaStudio,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.bidastudio.royal.crown.photoeditor,https://sites.google.com/view/bidastudiopriv
466,Photo & Picture Resizer,com.simplemobilephotoresizer,15-09-2023,Farluner Apps & Games,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.simplemobilephotoresizer,http://www.simpleimageresizer.com/photo-picture-resizer-privacy
467,Animated Photo Widget,com.hikaru.photowidgetad,15-09-2023,Hikaru Inc.,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.hikaru.photowidgetad,https://krystalli.github.io/photowidget/privacy.html
468,Birthday Photo Frame Editor,com.appoftools.birthdayphotoframe,15-09-2023,AppOfTools,Photography,50K+,https://play.google.com/store/apps/datasafety?id=com.appoftools.birthdayphotoframe,https://birthdayprivacypolicy.blogspot.com/2023/08/birthday-privacy-policy.html
469,camart - cartoon photo,pixelab.camart.cartoon,15-09-2023,Pixelab,Photography,5M+,https://play.google.com/store/apps/datasafety?id=pixelab.camart.cartoon,http://www.isystemgroup.org/pixelab_policy.html
470,Graduation Photo Frames Editor,com.amosstudio.graduation.frames.photoeditor,15-09-2023,AmosStudio,Photography,10K+,https://play.google.com/store/apps/datasafety?id=com.amosstudio.graduation.frames.photoeditor,https://sites.google.com/view/amosstudiopriv
471,Bottle Photo Frames,com.appboxitsol.bottlephotoframes,15-09-2023,App Box pvt ltd,Photography,1K+,https://play.google.com/store/apps/datasafety?id=com.appboxitsol.bottlephotoframes,https://appbites.in/privacy_policy.html
472,Square InPic - Photo Editor & ,com.studio8apps.instasizenocrop,15-09-2023,Studio 8 Apps,Photography,50M+,https://play.google.com/store/apps/datasafety?id=com.studio8apps.instasizenocrop,http://www.studio8apps.com/privacy-policy/
473,Laser Eyes Photo Editor,com.amosstudio.laser.eyes.photoeditor,15-09-2023,AmosStudio,Photography,5K+,https://play.google.com/store/apps/datasafety?id=com.amosstudio.laser.eyes.photoeditor,https://sites.google.com/view/amosstudiopriv
474,Vimbam Photography,in.photomall.app.vimbamphotography,15-09-2023,Photomall,Photography,100+,https://play.google.com/store/apps/datasafety?id=in.photomall.app.vimbamphotography,https://photomall.in/en/privacy-policy
475,"Beauty Camera V Camera, Editor",com.xvideostudio.vcamera,15-09-2023,Face play Photo Editor & Maker,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.xvideostudio.vcamera,http://file.enjoy-global.com/privacy/VCamera_Privacy_Policy.html
476,Snapchat,com.snapchat.android,15-09-2023,Snap Inc,Communication,1B+,https://play.google.com/store/apps/datasafety?id=com.snapchat.android,http://www.snapchat.com/privacy
477,Google Chrome: Fast & Secure,com.android.chrome,15-09-2023,Google LLC,Communication,10B+,https://play.google.com/store/apps/datasafety?id=com.android.chrome,https://policies.google.com/privacy
478,KUNI Cam,com.ginnypix.kuni,15-09-2023,GinnyPix,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.ginnypix.kuni,https://www.ginnypix.com/privacy.html
479,StoryArt - Insta story maker,com.ryzenrise.storyart,15-09-2023,ryzenrise,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.ryzenrise.storyart,https://www.wisharcbuilder.com/privacy.html
480,"UC Browser-Safe, Fast, Private",com.UCMobile.intl,15-09-2023,UCWeb Singapore Pte. Ltd.,Communication,1B+,https://play.google.com/store/apps/datasafety?id=com.UCMobile.intl,https://img.ucweb.com/s/uae/g/3o/ucwebptc/suit_bu1_uc202007241608_71682_04.html
481,Makeup Camera - Beauty Editor,photo.beautycamera.selfie.prettycamera,15-09-2023,Photo Editor Perfect Corp.,Photography,10M+,https://play.google.com/store/apps/datasafety?id=photo.beautycamera.selfie.prettycamera,http://prettycamera.photoeditorperfect.top/PrivacyPolicy/
482,Background remover - remove.bg,bg.remove.android,15-09-2023,Kaleido AI,Photography,10M+,https://play.google.com/store/apps/datasafety?id=bg.remove.android,https://www.remove.bg/privacy
483,DSLR Camera Blur Effects,com.coolapps.dslrcamera,15-09-2023,Photo Cool Apps,Photography,5M+,https://play.google.com/store/apps/datasafety?id=com.coolapps.dslrcamera,https://photocoolapps.wordpress.com
484,Psiphon Pro,com.psiphon3.subscription,15-09-2023,Psiphon Inc.,Communication,100M+,https://play.google.com/store/apps/datasafety?id=com.psiphon3.subscription,https://psiphon.ca/en/privacy.html
485,Download Images,com.clp.imagedown,15-09-2023,CLP,Photography,1M+,https://play.google.com/store/apps/datasafety?id=com.clp.imagedown,http://myappterms.com/reader.php?lang=en
486,Retro Cam: Vintage Camera Filt,photoeditor.oldfilter.retroeffect.vintagecamera,15-09-2023,Selfie Photo Editor & Vintage Filters,Photography,1M+,https://play.google.com/store/apps/datasafety?id=photoeditor.oldfilter.retroeffect.vintagecamera,http://braincake.net/pixl_privacy.html
487,2ndLine - Second Phone Number,com.enflick.android.tn2ndLine,15-09-2023,"TextNow, Inc.",Communication,10M+,https://play.google.com/store/apps/datasafety?id=com.enflick.android.tn2ndLine,https://www.2ndline.co/privacy
488,Samsung Internet Browser,com.sec.android.app.sbrowser,15-09-2023,"Samsung Electronics Co.,  Ltd.",Communication,1B+,https://play.google.com/store/apps/datasafety?id=com.sec.android.app.sbrowser,http://www.samsung.com/us/common/privacy.html
489,ShotOn Stamp Camera,com.shotonwatermarkstamp.autoaddshotonforcameraphotos,15-09-2023,Susamp Apps,Photography,500K+,https://play.google.com/store/apps/datasafety?id=com.shotonwatermarkstamp.autoaddshotonforcameraphotos,https://sites.google.com/view/susampapps
490,Skype,com.skype.raider,15-09-2023,Skype,Communication,1B+,https://play.google.com/store/apps/datasafety?id=com.skype.raider,http://www.skype.com/go/privacy
491,Collage Maker | Photo Editor,photoeditor.layout.collagemaker,15-09-2023,Photo Editor & Collage Maker,Photography,100M+,https://play.google.com/store/apps/datasafety?id=photoeditor.layout.collagemaker,https://photoeditorapps.com/website/policy2.html
492,Puffin Cloud Browser,com.cloudmosa.puffinFree,15-09-2023,CloudMosa Inc,Tools,50M+,https://play.google.com/store/apps/datasafety?id=com.cloudmosa.puffinFree,https://www.puffin.com/privacy/android/
493,Bang Browser-All Video downloa,com.tencent.bang,15-09-2023,Tencent Technology (Shenzhen) Company Ltd.,Communication,100K+,https://play.google.com/store/apps/datasafety?id=com.tencent.bang,https://www.tencent.com/en-us/privacy-policy.html
494,Vaulty : Hide Pictures Videos,com.theronrogers.vaultyfree,15-09-2023,Squid Tooth LLC,Photography,10M+,https://play.google.com/store/apps/datasafety?id=com.theronrogers.vaultyfree,http://vaultyapp.com/privacy-policy/
495,LINE: Calls & Messages,jp.naver.line.android,15-09-2023,LINE (LY Corporation),Communication,500M+,https://play.google.com/store/apps/datasafety?id=jp.naver.line.android,https://terms.line.me/line_rules/
496,Frameo: Share to photo frames,net.frameo.app,15-09-2023,Frameo,Photography,1M+,https://play.google.com/store/apps/datasafety?id=net.frameo.app,http://privacy.frameo.net
